IDENTIFIER	NPI.x	HMS_POID.x	COUNT.x	NPI.y	HMS_POID.y	COUNT.y
1307940003	1356405161	POW1KRG9	20	1962591875	POW1KRG9	20
1308080002	1427006410	PO96EFU5	125951	1720112535	PO96EFU5	125951
1308080002	1720112535	PO96EFU5	125951	1427006410	PO96EFU5	125951
1308890001	1639157381	POX9DE79	-2	1336127158	POX9DE79	-2
1308890001	1336127158	POX9DE79	-2	1639157381	POX9DE79	-2
1308890003	1487632147	POD1PRJ4	-1	1093793820	POD1PRJ4	-1
1308890003	1093793820	POD1PRJ4	-1	1487632147	POD1PRJ4	-1
1310070002	1437111408	POKCKTD3	114	1881925022	PO2XW280	114
1310070002	1881925022	PO2XW280	114	1437111408	POKCKTD3	114
1310550001	1609879808	POATX474	18550	1952317687	PO885AJ6	18550
1310550001	1609879808	POATX474	18550	1801808837	POH6JX59	18550
1310550001	1609879808	POATX474	18550	1730198110	POQNQ183	18550
1310550001	1952317687	PO885AJ6	18550	1801808837	POH6JX59	18550
1310550001	1952317687	PO885AJ6	18550	1609879808	POATX474	18550
1310550001	1952317687	PO885AJ6	18550	1730198110	POQNQ183	18550
1310550001	1801808837	POH6JX59	18550	1952317687	PO885AJ6	18550
1310550001	1801808837	POH6JX59	18550	1609879808	POATX474	18550
1310550001	1801808837	POH6JX59	18550	1730198110	POQNQ183	18550
1310550001	1730198110	POQNQ183	18550	1952317687	PO885AJ6	18550
1310550001	1730198110	POQNQ183	18550	1801808837	POH6JX59	18550
1310550001	1730198110	POQNQ183	18550	1609879808	POATX474	18550
1310760006	1760590962	PO8AFW51	1	1205944410	POVNJ3D0	1
1310760006	1205944410	POVNJ3D0	1	1760590962	PO8AFW51	1
1311780001	1366537490	PO6DWK00	1182	1205932548	PO14NQW0	1182
1311780001	1366537490	PO6DWK00	1182	1295880573	PO3E59W5	1182
1311780001	1295880573	PO3E59W5	1182	1205932548	PO14NQW0	1182
1311780001	1295880573	PO3E59W5	1182	1366537490	PO6DWK00	1182
1311780001	1205932548	PO14NQW0	1182	1366537490	PO6DWK00	1182
1311780001	1205932548	PO14NQW0	1182	1295880573	PO3E59W5	1182
1314130001	1205915485	PON1UPM9	-4	1689825986	PON1UPM9	-4
1314130001	1689825986	PON1UPM9	-4	1205915485	PON1UPM9	-4
1314370001	1275598807	PO0V1616	-46	NA	NA	NA
1314880001	1629024286	POBQ5P32	58	1346390655	POH83FT5	58
1314880001	1346390655	POH83FT5	58	1629024286	POBQ5P32	58
1315150001	1093025033	POXCACW3	572713	1518952449	PO1MD5W9	572713
1315150001	1518952449	PO1MD5W9	572713	1093025033	POXCACW3	572713
1315640001	1841215688	PO6N9EV1	10	1194070003	PO6N9EV1	10
1316960001	1649313768	POMD4XU3	404	1316018583	POA97828	404
1316960001	1316018583	POA97828	404	1649313768	POMD4XU3	404
1317450001	1750335550	PO6WVB00	55	1003809344	PO6WVB00	55
1317450001	1003809344	PO6WVB00	55	1750335550	PO6WVB00	55
1318460001	1821096199	POTQE822	2161	1629076062	POTQE822	2161
1318460001	1629076062	POTQE822	2161	1821096199	POTQE822	2161
1318880001	1811976814	PO922JU5	942	1740310234	POPWUQN5	942
1318880001	1740310234	POPWUQN5	942	1811976814	PO922JU5	942
1319530001	1457417727	POKDU5X2	360	NA	NA	NA
1319630001	1285018234	POU6ERX5	-60	1821079880	POU6ERX5	-60
1319630001	1821079880	POU6ERX5	-60	1285018234	POU6ERX5	-60
1319690001	1174977425	PO3G88H5	327	1477539856	POWWGB26	327
1319690001	1477539856	POWWGB26	327	1174977425	PO3G88H5	327
1320380002	1336135151	POXK97K5	1267	1174669295	POKU6E03	1267
1320380002	1174669295	POKU6E03	1267	1336135151	POXK97K5	1267
1321760001	1891789574	POJV7NH1	2500	1639165848	POJV7NH1	2500
1321760001	1891789574	POJV7NH1	2500	1639165848	POJV7NH1	2500
1321760001	1639165848	POJV7NH1	2500	1891789574	POJV7NH1	2500
1322180003	1730122524	PO76PMN7	293	1841234135	POCN5F72	293
1322180003	1841234135	POCN5F72	293	1730122524	PO76PMN7	293
1322450001	1871674614	POM4GUE0	20	1366555013	POM4GUE0	20
1322450001	1366555013	POM4GUE0	20	1871674614	POM4GUE0	20
1323210002	1275530461	PO9RERQ0	407	1194784702	POGE1MG8	407
1323510001	1598751489	PO1C1WE3	8376	1104092816	PO1C1WE3	8376
1323510001	1104092816	PO1C1WE3	8376	1598751489	PO1C1WE3	8376
1323870001	1588693428	POFPVBE1	-287	1710158332	PO7GUB60	-287
1323870001	1710158332	PO7GUB60	-287	1588693428	POFPVBE1	-287
1326440001	1386679207	POU030K7	-20	1447208293	POKFPWA0	-20
1326440001	1447208293	POKFPWA0	-20	1386679207	POU030K7	-20
1350400002	1669590147	PO8V9XX4	-85	1265445464	POR56VX4	-85
1350400002	1265445464	POR56VX4	-85	1669590147	PO8V9XX4	-85
1980470001	1194735373	POM42HP1	1763	1780667824	POA8JGK9	1763
1980470001	1780667824	POA8JGK9	1763	1194735373	POM42HP1	1763
2020810001	1477615912	PO9UQN90	525	NA	NA	NA
2517000001	1376627224	POJTFB54	31578	1235139148	PO8PG936	31578
2517000001	1235139148	PO8PG936	31578	1376627224	POJTFB54	31578
2517000002	1184649659	POVK1BA5	9040	1073513800	PO2GWP19	9040
2517000002	1073513800	PO2GWP19	9040	1184649659	POVK1BA5	9040
2590560001	1649283896	POJ3K128	12	NA	NA	NA
2706210001	1609066588	PO6NXV45	44254	1164612040	PO6NXV45	44254
2706210001	1164612040	PO6NXV45	44254	1609066588	PO6NXV45	44254
2706210002	1811197197	PONF5A00	62022	1881884765	PO0WUAM5	62022
2706210002	1881884765	PO0WUAM5	62022	1811197197	PONF5A00	62022
3820750001	1619033982	PO1EQWA7	2257	1548487770	PO1EQWA7	2257
3820750001	1548487770	PO1EQWA7	2257	1619033982	PO1EQWA7	2257
3851290001	1841279155	PO0RHTR8	24	1033199666	POJ8KH84	24
3851290001	1841279155	PO0RHTR8	24	1356559611	POKV9CQ3	24
3851290001	1841279155	PO0RHTR8	24	1366650624	PON4AB23	24
3851290001	1033199666	POJ8KH84	24	1841279155	PO0RHTR8	24
3851290001	1033199666	POJ8KH84	24	1841279155	PO0RHTR8	24
3851290001	1033199666	POJ8KH84	24	1356559611	POKV9CQ3	24
3851290001	1033199666	POJ8KH84	24	1366650624	PON4AB23	24
3851290001	1841279155	PO0RHTR8	24	1033199666	POJ8KH84	24
3851290001	1841279155	PO0RHTR8	24	1356559611	POKV9CQ3	24
3851290001	1841279155	PO0RHTR8	24	1366650624	PON4AB23	24
3851290001	1366650624	PON4AB23	24	1033199666	POJ8KH84	24
3851290001	1366650624	PON4AB23	24	1841279155	PO0RHTR8	24
3851290001	1366650624	PON4AB23	24	1841279155	PO0RHTR8	24
3851290001	1366650624	PON4AB23	24	1356559611	POKV9CQ3	24
3851290001	1356559611	POKV9CQ3	24	1033199666	POJ8KH84	24
3851290001	1356559611	POKV9CQ3	24	1841279155	PO0RHTR8	24
3851290001	1356559611	POKV9CQ3	24	1841279155	PO0RHTR8	24
3851290001	1356559611	POKV9CQ3	24	1366650624	PON4AB23	24
3857930001	1679518047	POUK49B8	-36	1538118963	POUK49B8	-36
3857930001	1538118963	POUK49B8	-36	1679518047	POUK49B8	-36
3860300001	1447218516	POH8JX57	4642	1104964238	POH8JX57	4642
3860300001	1104964238	POH8JX57	4642	1447218516	POH8JX57	4642
3860750001	1841302379	PO7BFN23	193	NA	NA	NA
3866820001	1962595322	POJKHCB5	0	NA	NA	NA
3881140002	1235329228	POCN1F48	321570	1992897656	POCN1F48	321570
3881140002	1992897656	POCN1F48	321570	1235329228	POCN1F48	321570
3881140006	1720427271	POMCGT91	5302	1386736080	POXHNQU3	5302
3881140006	1386736080	POXHNQU3	5302	1720427271	POMCGT91	5302
3881140007	1134572159	PO6XETR6	-456	NA	NA	NA
3888090001	1417912668	POX9FX75	-50	NA	NA	NA
3895480001	1639487093	POQCM3R0	3	1417130816	POAT68D2	3
3895480001	1417130816	POAT68D2	3	1639487093	POQCM3R0	3
3895930001	1861949372	POFFNDB5	60	1588615587	PO88KNW4	60
3895930001	1861949372	POFFNDB5	60	1902352875	POBEJN28	60
3895930001	1902352875	POBEJN28	60	1588615587	PO88KNW4	60
3895930001	1902352875	POBEJN28	60	1861949372	POFFNDB5	60
3895930001	1588615587	PO88KNW4	60	1861949372	POFFNDB5	60
3895930001	1588615587	PO88KNW4	60	1902352875	POBEJN28	60
3901710001	1093855058	PO62Q225	4102	1508878992	PO62Q225	4102
3901710001	1508878992	PO62Q225	4102	1093855058	PO62Q225	4102
3908030001	1023134004	PO1EB8A9	499	NA	NA	NA
3913200001	1124132147	POVW4F76	718	1285809715	POVW4F76	718
3913200001	1285809715	POVW4F76	718	1124132147	POVW4F76	718
3922430001	1124276373	POHMEXR3	35	1528035300	PORH2P89	35
3922430001	1528035300	PORH2P89	35	1124276373	POHMEXR3	35
3923100001	1013391846	POPXJU73	4024	1629054499	POPXJU73	4024
3923100001	1629054499	POPXJU73	4024	1013391846	POPXJU73	4024
3946230001	1699850289	POCFHPW6	-129	1841247079	POCFHPW6	-129
3946230001	1841247079	POCFHPW6	-129	1699850289	POCFHPW6	-129
3946230002	1437210945	POR6NGE8	-62	1841247079	POCFHPW6	-62
3946230002	1841247079	POCFHPW6	-62	1437210945	POR6NGE8	-62
3948830001	1366822512	PO8MN6N0	5054	1548226343	POE4M5W2	5054
3948830001	1366822512	PO8MN6N0	5054	1215007398	POE4M5W2	5054
3948830001	1215007398	POE4M5W2	5054	1366822512	PO8MN6N0	5054
3948830001	1215007398	POE4M5W2	5054	1548226343	POE4M5W2	5054
3948830001	1548226343	POE4M5W2	5054	1366822512	PO8MN6N0	5054
3948830001	1548226343	POE4M5W2	5054	1215007398	POE4M5W2	5054
3948970001	1679806905	POP8BR55	6958	1508885617	POV6EHT1	6958
3948970001	1508885617	POV6EHT1	6958	1679806905	POP8BR55	6958
3952040001	1649387424	POCGMEU6	-10	1922304682	PODQJEM3	-10
3952040001	1649387424	POCGMEU6	-10	1659677318	POA0XV56	-10
3952040001	1922304682	PODQJEM3	-10	1649387424	POCGMEU6	-10
3952040001	1922304682	PODQJEM3	-10	1659677318	POA0XV56	-10
3952040001	1659677318	POA0XV56	-10	1922304682	PODQJEM3	-10
3952040001	1659677318	POA0XV56	-10	1649387424	POCGMEU6	-10
3955980001	1144362765	PO9K0H48	2726	1275675803	POUMDWC2	2726
3955980001	1144362765	PO9K0H48	2726	1417912924	POC0M383	2726
3955980001	1417912924	POC0M383	2726	1275675803	POUMDWC2	2726
3955980001	1417912924	POC0M383	2726	1144362765	PO9K0H48	2726
3955980001	1275675803	POUMDWC2	2726	1417912924	POC0M383	2726
3955980001	1275675803	POUMDWC2	2726	1144362765	PO9K0H48	2726
3956610001	1679740401	POTD2C05	43	1649447632	PO01EXV8	43
3956610001	1649447632	PO01EXV8	43	1679740401	POTD2C05	43
3967980001	1235388349	PO831UR8	180	1801968698	PO831UR8	180
3967980001	1801968698	PO831UR8	180	1235388349	PO831UR8	180
3980050001	1215082854	PORTX479	5	1558416149	POF22MP4	5
3980050001	1558416149	POF22MP4	5	1215082854	PORTX479	5
3982930001	1467876144	POBBT9F4	1130	1841358298	POH1PK69	1130
3982930001	1841358298	POH1PK69	1130	1467876144	POBBT9F4	1130
3986380001	1356628937	POD4K1H1	30	1336222801	PO1BD5U1	30
3986380001	1336222801	PO1BD5U1	30	1356628937	POD4K1H1	30
3987660001	1942586805	POJ297J2	200966	1891728697	POGUAB74	200966
3987660001	1891728697	POGUAB74	200966	1942586805	POJ297J2	200966
3987820001	1508232059	POAR5882	68	1770675266	POGPMNC0	68
3987820001	1770675266	POGPMNC0	68	1508232059	POAR5882	68
3997570002	1861572794	PO9B38Q9	124	1255388146	POAPN7K6	124
3997570002	1255388146	POAPN7K6	124	1861572794	PO9B38Q9	124
4005830002	1043364003	POPFB1X0	740	1720081581	PO2C2HA1	740
4005830002	1720081581	PO2C2HA1	740	1043364003	POPFB1X0	740
4013980001	1154352391	POUFCCP6	669	1447641410	PORC67R8	669
4013980001	1447641410	PORC67R8	669	1154352391	POUFCCP6	669
4026830001	1255512786	POVUH5U1	763	1295831089	POQNKU08	763
4026830001	1295831089	POQNKU08	763	1255512786	POVUH5U1	763
4029600001	1699708768	POJ5M1R5	130	NA	NA	NA
4036910002	1740333061	POF1K590	3	1912218504	POHQ4F16	3
4036910002	1912218504	POHQ4F16	3	1740333061	POF1K590	3
4068820001	1932213311	PO66V000	1825	1154785376	PO66V000	1825
4068820001	1154785376	PO66V000	1825	1932213311	PO66V000	1825
4081490002	1669641023	POA33WK3	4937	1447324173	POV7WCE5	4937
4081490002	1447324173	POV7WCE5	4937	1669641023	POA33WK3	4937
4088990001	1710305883	PO1NVT73	-2064	1821432048	POMUENX6	-2064
4088990001	1710305883	PO1NVT73	-2064	1679608467	POMUENX6	-2064
4088990001	1710305883	PO1NVT73	-2064	1174924930	POPMKW88	-2064
4088990001	1174924930	POPMKW88	-2064	1821432048	POMUENX6	-2064
4088990001	1174924930	POPMKW88	-2064	1679608467	POMUENX6	-2064
4088990001	1174924930	POPMKW88	-2064	1710305883	PO1NVT73	-2064
4088990001	1821432048	POMUENX6	-2064	1679608467	POMUENX6	-2064
4088990001	1821432048	POMUENX6	-2064	1174924930	POPMKW88	-2064
4088990001	1821432048	POMUENX6	-2064	1710305883	PO1NVT73	-2064
4088990001	1679608467	POMUENX6	-2064	1821432048	POMUENX6	-2064
4088990001	1679608467	POMUENX6	-2064	1174924930	POPMKW88	-2064
4088990001	1679608467	POMUENX6	-2064	1710305883	PO1NVT73	-2064
4097670002	1013059732	POUMPK99	440	1992835318	POVVWT41	440
4097670002	1992835318	POVVWT41	440	1013059732	POUMPK99	440
4097670003	1013059732	POUMPK99	215	1992835318	POVVWT41	215
4097670003	1992835318	POVVWT41	215	1013059732	POUMPK99	215
4098880001	1669673299	PODB3PU0	9223	1932452562	POKGQ625	9223
4098880001	1669673299	PODB3PU0	9223	1750582383	POD9CGB6	9223
4098880001	1669673299	PODB3PU0	9223	1538590500	PO9XF5U7	9223
4098880001	1669673299	PODB3PU0	9223	1023219656	POPG7P67	9223
4098880001	1669673299	PODB3PU0	9223	1114987344	POKGQ625	9223
4098880001	1669673299	PODB3PU0	9223	1366795916	PO3PNTM3	9223
4098880001	1669673299	PODB3PU0	9223	1578764106	PO3QJPU6	9223
4098880001	1023219656	POPG7P67	9223	1932452562	POKGQ625	9223
4098880001	1023219656	POPG7P67	9223	1750582383	POD9CGB6	9223
4098880001	1023219656	POPG7P67	9223	1669673299	PODB3PU0	9223
4098880001	1023219656	POPG7P67	9223	1538590500	PO9XF5U7	9223
4098880001	1023219656	POPG7P67	9223	1114987344	POKGQ625	9223
4098880001	1023219656	POPG7P67	9223	1366795916	PO3PNTM3	9223
4098880001	1023219656	POPG7P67	9223	1578764106	PO3QJPU6	9223
4098880001	1538590500	PO9XF5U7	9223	1932452562	POKGQ625	9223
4098880001	1538590500	PO9XF5U7	9223	1750582383	POD9CGB6	9223
4098880001	1538590500	PO9XF5U7	9223	1669673299	PODB3PU0	9223
4098880001	1538590500	PO9XF5U7	9223	1023219656	POPG7P67	9223
4098880001	1538590500	PO9XF5U7	9223	1114987344	POKGQ625	9223
4098880001	1538590500	PO9XF5U7	9223	1366795916	PO3PNTM3	9223
4098880001	1538590500	PO9XF5U7	9223	1578764106	PO3QJPU6	9223
4098880001	1366795916	PO3PNTM3	9223	1932452562	POKGQ625	9223
4098880001	1366795916	PO3PNTM3	9223	1750582383	POD9CGB6	9223
4098880001	1366795916	PO3PNTM3	9223	1669673299	PODB3PU0	9223
4098880001	1366795916	PO3PNTM3	9223	1538590500	PO9XF5U7	9223
4098880001	1366795916	PO3PNTM3	9223	1023219656	POPG7P67	9223
4098880001	1366795916	PO3PNTM3	9223	1114987344	POKGQ625	9223
4098880001	1366795916	PO3PNTM3	9223	1578764106	PO3QJPU6	9223
4098880001	1750582383	POD9CGB6	9223	1932452562	POKGQ625	9223
4098880001	1750582383	POD9CGB6	9223	1669673299	PODB3PU0	9223
4098880001	1750582383	POD9CGB6	9223	1538590500	PO9XF5U7	9223
4098880001	1750582383	POD9CGB6	9223	1023219656	POPG7P67	9223
4098880001	1750582383	POD9CGB6	9223	1114987344	POKGQ625	9223
4098880001	1750582383	POD9CGB6	9223	1366795916	PO3PNTM3	9223
4098880001	1750582383	POD9CGB6	9223	1578764106	PO3QJPU6	9223
4098880001	1114987344	POKGQ625	9223	1932452562	POKGQ625	9223
4098880001	1114987344	POKGQ625	9223	1750582383	POD9CGB6	9223
4098880001	1114987344	POKGQ625	9223	1669673299	PODB3PU0	9223
4098880001	1114987344	POKGQ625	9223	1538590500	PO9XF5U7	9223
4098880001	1114987344	POKGQ625	9223	1023219656	POPG7P67	9223
4098880001	1114987344	POKGQ625	9223	1366795916	PO3PNTM3	9223
4098880001	1114987344	POKGQ625	9223	1578764106	PO3QJPU6	9223
4098880001	1578764106	PO3QJPU6	9223	1932452562	POKGQ625	9223
4098880001	1578764106	PO3QJPU6	9223	1750582383	POD9CGB6	9223
4098880001	1578764106	PO3QJPU6	9223	1669673299	PODB3PU0	9223
4098880001	1578764106	PO3QJPU6	9223	1538590500	PO9XF5U7	9223
4098880001	1578764106	PO3QJPU6	9223	1023219656	POPG7P67	9223
4098880001	1578764106	PO3QJPU6	9223	1114987344	POKGQ625	9223
4098880001	1578764106	PO3QJPU6	9223	1366795916	PO3PNTM3	9223
4098880001	1932452562	POKGQ625	9223	1750582383	POD9CGB6	9223
4098880001	1932452562	POKGQ625	9223	1669673299	PODB3PU0	9223
4098880001	1932452562	POKGQ625	9223	1538590500	PO9XF5U7	9223
4098880001	1932452562	POKGQ625	9223	1023219656	POPG7P67	9223
4098880001	1932452562	POKGQ625	9223	1114987344	POKGQ625	9223
4098880001	1932452562	POKGQ625	9223	1366795916	PO3PNTM3	9223
4098880001	1932452562	POKGQ625	9223	1578764106	PO3QJPU6	9223
4108460001	1023343282	POTECQW1	29	NA	NA	NA
4109010001	1235275389	POHBXMW7	3854	1972941722	PO3MHA71	3854
4111020001	1467511162	PO0FQ2G4	50	1548545395	POT749X7	50
4111020001	1548545395	POT749X7	50	1467511162	PO0FQ2G4	50
4114100001	1457510984	PO006ND9	157	1518152503	PO006ND9	157
4114100001	1518152503	PO006ND9	157	1457510984	PO006ND9	157
4120180001	1134153075	POXFA9K6	160	1730366790	POTBBAP2	160
4120180001	1730366790	POTBBAP2	160	1134153075	POXFA9K6	160
4120510002	1932371879	PO6J55M8	141	NA	NA	NA
4121920001	1568465060	PON7EN10	38198	1518016021	PON7EN10	38198
4121920001	1568465060	PON7EN10	38198	1518016021	PON7EN10	38198
4121920001	1518016021	PON7EN10	38198	1568465060	PON7EN10	38198
4121920001	1518016021	PON7EN10	38198	1568465060	PON7EN10	38198
4126330001	1720168420	PO8BJVR6	60	1134140106	PO8BJVR6	60
4126330001	1134140106	PO8BJVR6	60	1720168420	PO8BJVR6	60
4129830001	1083766331	POHDC7T8	1025	1437468501	PO3JCHB1	1025
4129830001	1437468501	PO3JCHB1	1025	1083766331	POHDC7T8	1025
4135620001	1366577454	PO2ETQ65	5	1235182643	PO2ETQ65	5
4135620001	1235182643	PO2ETQ65	5	1366577454	PO2ETQ65	5
4138650001	1447390091	PO6BA8X8	24	1780647461	POMBUQU5	24
4138650001	1780647461	POMBUQU5	24	1447390091	PO6BA8X8	24
4139790001	1629080700	POXEPQH2	59	1538573183	POXEPQH2	59
4139790001	1538573183	POXEPQH2	59	1629080700	POXEPQH2	59
4140770001	1790938926	PO4QJ385	180	1164586202	POM6U9C9	180
4140770001	1164586202	POM6U9C9	180	1790938926	PO4QJ385	180
4145170011	1396075792	POJRR8U0	3624	1194796847	POFEHQF3	3624
4145170011	1194796847	POFEHQF3	3624	1396075792	POJRR8U0	3624
4146440001	1811097504	POP181A1	1676880	1043655962	PODF9WK2	1676880
4146440001	1043655962	PODF9WK2	1676880	1811097504	POP181A1	1676880
4148450001	1003013871	PO13VW36	214	1467596585	PO13VW36	214
4148450001	1467596585	PO13VW36	214	1003013871	PO13VW36	214
4150460001	1073626636	POFGEH85	5821	1598806143	POFGEH85	5821
4150460001	1598806143	POFGEH85	5821	1073626636	POFGEH85	5821
4152840004	1316018989	PO2044X5	84	1104099746	POPW3CN3	84
4152840004	1104099746	POPW3CN3	84	1316018989	PO2044X5	84
4154340001	1790876506	POUH6003	1151	1528440195	PO2VAF06	1151
4154340001	1528440195	PO2VAF06	1151	1790876506	POUH6003	1151
4168600001	1528034030	POQQCJR0	594	1376519090	POQQCJR0	594
4168600001	1376519090	POQQCJR0	594	1528034030	POQQCJR0	594
4171230001	1366599375	PO8G4W46	11769	1346236635	POBQTX14	11769
4171230001	1346236635	POBQTX14	11769	1366599375	PO8G4W46	11769
4173070001	1447386271	PORGG725	161	1437336559	PORGG725	161
4173070001	1437336559	PORGG725	161	1447386271	PORGG725	161
4174700001	1013910967	PO4KDWP7	227	1407961618	PO4KDWP7	227
4174700001	1407961618	PO4KDWP7	227	1013910967	PO4KDWP7	227
4181130022	1548597974	PO24V5A8	22262	1184654402	PO97A1C0	22262
4181130022	1184654402	PO97A1C0	22262	1548597974	PO24V5A8	22262
4185810002	1396868212	POD6Q5H9	39	1740422765	POEEF094	39
4185810002	1740422765	POEEF094	39	1396868212	POD6Q5H9	39
4191480001	1780873083	PO2RK4X7	3014	1952488470	POUEVNV1	3014
4191480001	1952488470	POUEVNV1	3014	1780873083	PO2RK4X7	3014
4197320001	1407921695	POH24AK3	7	1285713370	POH24AK3	7
4197320001	1285713370	POH24AK3	7	1407921695	POH24AK3	7
4200270001	1417953969	POJU65V6	26261	1538385018	POJU65V6	26261
4200270001	1538385018	POJU65V6	26261	1417953969	POJU65V6	26261
4207900005	1316072804	POCC2HW2	111	1356485825	POEKN9D8	111
4207900005	1316072804	POCC2HW2	111	1679501605	POCC2HW2	111
4207900005	1316072804	POCC2HW2	111	1801930375	POA5X9V6	111
4207900005	1679501605	POCC2HW2	111	1356485825	POEKN9D8	111
4207900005	1679501605	POCC2HW2	111	1316072804	POCC2HW2	111
4207900005	1679501605	POCC2HW2	111	1801930375	POA5X9V6	111
4207900005	1801930375	POA5X9V6	111	1356485825	POEKN9D8	111
4207900005	1801930375	POA5X9V6	111	1316072804	POCC2HW2	111
4207900005	1801930375	POA5X9V6	111	1679501605	POCC2HW2	111
4207900005	1356485825	POEKN9D8	111	1316072804	POCC2HW2	111
4207900005	1356485825	POEKN9D8	111	1679501605	POCC2HW2	111
4207900005	1356485825	POEKN9D8	111	1801930375	POA5X9V6	111
4208030001	1912032020	PO5T11V5	142	1720159775	PO5T11V5	142
4208030001	1912032020	PO5T11V5	142	1720159775	PO5T11V5	142
4208030001	1720159775	PO5T11V5	142	1912032020	PO5T11V5	142
4208030001	1720159775	PO5T11V5	142	1912032020	PO5T11V5	142
4208030001	1720159775	PO5T11V5	142	1912032020	PO5T11V5	142
4208030001	1720159775	PO5T11V5	142	1912032020	PO5T11V5	142
4208030001	1912032020	PO5T11V5	142	1720159775	PO5T11V5	142
4208030001	1912032020	PO5T11V5	142	1720159775	PO5T11V5	142
4208320001	1366468217	POBKT996	-512	1972638732	POBKT996	-512
4208320001	1972638732	POBKT996	-512	1366468217	POBKT996	-512
4209900001	1174671150	POP83HC0	105418	1790916187	POT7WGJ4	105418
4209900001	1790916187	POT7WGJ4	105418	1174671150	POP83HC0	105418
4210670002	1225418320	POC1TPV9	798	1447351705	POGFW1P3	798
4210670002	1447351705	POGFW1P3	798	1225418320	POC1TPV9	798
4211260002	1134203607	POK9F4Q6	758	1881696292	POUCWEH9	758
4211260002	1881696292	POUCWEH9	758	1134203607	POK9F4Q6	758
4215300001	1447254388	PON6A4W1	1691	1821053869	POH91R91	1691
4215300001	1821053869	POH91R91	1691	1447254388	PON6A4W1	1691
4215550001	1801282454	POXW0NJ4	-1978	1811933468	PO6G4ND0	-1978
4215550001	1801282454	POXW0NJ4	-1978	1073645008	POXW0NJ4	-1978
4215550001	1073645008	POXW0NJ4	-1978	1811933468	PO6G4ND0	-1978
4215550001	1073645008	POXW0NJ4	-1978	1801282454	POXW0NJ4	-1978
4215550001	1811933468	PO6G4ND0	-1978	1801282454	POXW0NJ4	-1978
4215550001	1811933468	PO6G4ND0	-1978	1073645008	POXW0NJ4	-1978
4218610001	1215231840	POHDC963	2751	1801199443	PO4125V1	2751
4218610001	1215231840	POHDC963	2751	1497735765	POGTD371	2751
4218610001	1801199443	PO4125V1	2751	1215231840	POHDC963	2751
4218610001	1801199443	PO4125V1	2751	1497735765	POGTD371	2751
4218610001	1497735765	POGTD371	2751	1215231840	POHDC963	2751
4218610001	1497735765	POGTD371	2751	1801199443	PO4125V1	2751
4220790002	1215987243	PO7VBRW3	262	1538590328	PO6T0CW7	262
4220790002	1215987243	PO7VBRW3	262	1326367830	PO8NUGJ0	262
4220790002	1538590328	PO6T0CW7	262	1215987243	PO7VBRW3	262
4220790002	1538590328	PO6T0CW7	262	1326367830	PO8NUGJ0	262
4220790002	1326367830	PO8NUGJ0	262	1538590328	PO6T0CW7	262
4220790002	1326367830	PO8NUGJ0	262	1215987243	PO7VBRW3	262
4221620001	1609854447	POH3GTV9	-1056	1386922573	PO33NPE7	-1056
4221620001	1609854447	POH3GTV9	-1056	1194100800	POWC0042	-1056
4221620001	1194100800	POWC0042	-1056	1386922573	PO33NPE7	-1056
4221620001	1194100800	POWC0042	-1056	1609854447	POH3GTV9	-1056
4221620001	1386922573	PO33NPE7	-1056	1194100800	POWC0042	-1056
4221620001	1386922573	PO33NPE7	-1056	1609854447	POH3GTV9	-1056
4223120001	1588746887	PO3DGTF2	437	1619251576	PO0GTXD5	437
4223120001	1588746887	PO3DGTF2	437	1588967962	PO11KWJ1	437
4223120001	1588967962	PO11KWJ1	437	1619251576	PO0GTXD5	437
4223120001	1588967962	PO11KWJ1	437	1588746887	PO3DGTF2	437
4223120001	1619251576	PO0GTXD5	437	1588746887	PO3DGTF2	437
4223120001	1619251576	PO0GTXD5	437	1588967962	PO11KWJ1	437
4233100001	1205077708	POVKFD98	661	1891753505	PO55EMB2	661
4233100001	1205077708	POVKFD98	661	1891753505	PO55EMB2	661
4233100001	1891753505	PO55EMB2	661	1205077708	POVKFD98	661
4233100001	1891753505	PO55EMB2	661	1205077708	POVKFD98	661
4233360001	1275606907	POPF9W90	-2	1598160558	POPF9W90	-2
4233360001	1598160558	POPF9W90	-2	1275606907	POPF9W90	-2
4234700001	1134123979	POJ8F2H4	-24486	1992752208	POJ8F2H4	-24486
4234700001	1992752208	POJ8F2H4	-24486	1134123979	POJ8F2H4	-24486
4236670001	1073592580	POF6DPA8	19877	1588983050	POJ980A2	19877
4236670001	1073592580	POF6DPA8	19877	1295054765	POET0DV9	19877
4236670001	1073592580	POF6DPA8	19877	1154640605	POJHF9D2	19877
4236670001	1588983050	POJ980A2	19877	1073592580	POF6DPA8	19877
4236670001	1588983050	POJ980A2	19877	1295054765	POET0DV9	19877
4236670001	1588983050	POJ980A2	19877	1154640605	POJHF9D2	19877
4236670001	1295054765	POET0DV9	19877	1073592580	POF6DPA8	19877
4236670001	1295054765	POET0DV9	19877	1588983050	POJ980A2	19877
4236670001	1295054765	POET0DV9	19877	1154640605	POJHF9D2	19877
4236670001	1154640605	POJHF9D2	19877	1073592580	POF6DPA8	19877
4236670001	1154640605	POJHF9D2	19877	1588983050	POJ980A2	19877
4236670001	1154640605	POJHF9D2	19877	1295054765	POET0DV9	19877
4243910001	1679616502	PO82P5X3	338	1821130956	PO82P5X3	338
4243910001	1821130956	PO82P5X3	338	1679616502	PO82P5X3	338
