Var1	Freq
042348692	0
042348702	0
042348711	0
042348748	0
042348757	0
042348775	0
042348858	0
042348876	0
042348894	0
042348913	0
042348940	0
042349	0
04234900	0
04234900A	0
04234900B	0
042349013	0
042349013A	0
042349022	0
042349022A	0
042349031	0
042349040	0
042349096	0
042349114	0
042349206	0
042349325A	0
042349334	0
042349398	0
042349426	0
042349435	0
042349480	2
042349536	0
042349563	0
042349600	0
042349655	0
042349664	0
042349756	0
042349765	0
042349802	0
042349820	0
042349839	0
042349848	0
042349884	0
04234990	0
042349921	0
04234P	0
042350	2
04235002	0
04235005	0
04235008	2
04235008A	0
04235008C	0
04235008D	2
04235009	2
04235009A	0
04235010	0
04235012	0
04235012B	0
04235012D	0
04235012E	0
0423-5013	0
04235014	0
04235016	0
04235016B	0
04235018F	0
04235018R	0
04235018S	0
04235019E	2
04235021	2
04235021E	2
04235021F	0
04235021H	0
04235021L	0
04235021M	0
04235021N	0
04235021P	0
04235021R	0
04235021S	0
04235024F	0
04235025	2
04235025B	0
04235025C	0
04235025H	0
04235025J	0
04235025K	0
04235025L	0
04235025P	0
04235025R	0
04235025T	0
04235025X	0
04235025Y	0
04235026	0
04235028	0
04235031	0
04235033	0
04235034E	2
04235036A	0
04235038	0
04235039	0
04235042	0
04235045A	0
04235045W	0
04235048	0
04235050	2
04235053A	2
04235054A	0
04235055F	0
04235056	0
04235058	0
04235062	0
04235063	0
04235063A	0
04235063B	2
04235064B	0
04235065A	0
04235065B	0
04235065F	0
04235067	0
04235069	0
04235071A	0
04235071B	0
04235072	0
04235076	0
04235077	0
04235083B	0
04235083E	0
04235083F	0
04235083G	0
04235083I	0
04235083 J	0
04235083K	0
04235083L	0
04235083M	0
04235083R	0
04235084D	0
04235085D	0
04235087	0
0423-5088	0
04235090	0
04235092A	0
04235092C	0
04235093A	0
04235094	0
04235094B	0
04235094E	0
04235095C	0
04235098C	0
04235104G	0
04235104J	0
04235104M	0
04235109	0
04235110	0
04235110A	0
04235117C	0
04235117K	0
04235118B	0
04235123	0
0423512A	0
04235131	6
04235131B	6
04235131E	2
042351333	0
042351413903	0
042351425	0
04235144	0
042351517	0
042351535A	0
042351535C	0
042351535G	2
042351535H	0
042351535K	0
042351535M	0
042351553	0
042351562	0
0423-5157	0
04235171	0
042351728F	0
042351728G	0
0423-5174	0
042351764	2
04235180	0
04235181	0
042351810	0
04235182	0
042351865	2
04235190	0
042351920	0
042351920H	0
042351920J	0
04235204	0
04235209	0
0423-5209	0
04235213	0
04235218	0
04235223	0
0423-5224	0
04235226	0
0423-5226	0
04235230	0
0423-5234	0
04235236	0
04235237	0
04235238	0
04235240	0
04235242	0
042352425	0
0423-5243	0
04235249	0
04235250	0
04235251	0
04235253	0
0423-5257	0
04235262	0
04235263	0
04235264	0
042352653	0
04235266	0
042352680C	0
0423-5269	2
0423-5270	0
042352713	0
042352722	0
042352726	0
042352727	0
042352727A	0
042352727B	0
042352732	0
0423-5274	2
042352745	0
042352754	0
0423-5287	0
04235290700	0
0423-5294	0
04235295	0
04235296	0
04235298	0
04235299	0
0423530	0
04235300	2
04235302	0
0423531	0
04235311	0
04235313	0
04235322	0
04235325	0
04235327	0
04235332	0
04235333	0
0423-5335	0
04235339	0
0423-5342	0
04235345	0
04235347	0
04235354	0
04235360	0
04235367	0
04235369	0
04235370	0
04235372	0
04235373	0
0423-5375	0
04235376	2
04235380	0
04235382	0
04235383	0
0423-5383	0
04235385	0
04235396	0
04235400	0
04235402	0
04235407	0
04235412	0
04235414	0
04235415	0
04235416	0
04235420	0
04235421	0
04235423	0
04235429	0
04235431500	0
0423-5432	0
04235433	0
04235442	0
04235443	0
04235444	0
04235447	0
04235450	0
04235454	0
04235458	0
04235459	0
04235460	0
0423-5462	2
04235463	0
04235464	0
04235468	0
04235473	0
04235474	0
0423-5475	0
04235476	0
04235480	0
04235481	0
04235483	0
04235486	0
04235488	0
04235489	0
0423-5490	0
04235491	0
04235496	0
04235499	0
04235503	0
0423-5505	0
04235506	0
04235507	0
04235508	0
04235510	0
04235513	0
04235514	2
0423-5519	0
04235520	0
04235521	2
0423-5522	0
0423-5525	0
04235530	0
0423-5532	0
04235534	0
0423-5535	0
04235536	0
04235537	0
0423-5537	0
04235538	0
0423-5543	0
04235544	2
0423-5549	0
0423-5555	0
04235560	0
04235563	0
0423-5565	0
04235567	0
0423-5573	0
04235574	0
0423-5578	0
04235584	0
0423-5587	2
04235592	0
04235594	0
04235599	0
042356	0
04235601	0
04235603	0
04235604	0
04235605	0
04235610	0
0423-5612	0
04235613	0
04235614	0
04235620	0
04235680	0
04235690	0
04235705201	0
0423575	0
042359	0
04235L	0
04235R	0
0423600A	0
0423600B	0
0423601	0
04236030F	0
04236070A	0
04236080	0
04236110	0
04236149	0
0423614B	0
04236150	6
0423617	0
04236250	0
04236255	0
04236260	0
04236330	0
0423653	0
0423-6530	2
042365333	0
04236540	0
04236548	12
04236550	0
04236551	0
04236552	0
04236558	0
0423-6559	0
04236576	0
04236579	0
04236581	0
04236584	0
04236588	0
04236591	0
04236594	0
04236597	2
04236598	0
04236599	0
04236600	0
04236605	0
04236607	0
04236614	0
04236617	0
0423-6618	0
04236619	0
04236629	2
04236639	0
0423664	0
04236640	0
04236641	0
04236642	0
04236644	0
04236646	0
04236647	0
04236649	0
04236651	2
0423-6655	0
0423-6656	0
04236658	0
04236659	0
04236660	0
04236662	0
04236663	0
0423-6666	0
04236668	0
04236669	0
0423-6670	0
0423-6671	0
0423668	0
04236682	0
04236683	0
04236684	0
0423-6686	0
04236688	0
04236689	0
04236690	0
04236693	0
04236695	0
04236696	0
04236697	0
04236698	0
04236704	0
04236705	0
04236707	0
04236712	0
04236717	0
04236718	0
0423-6719	0
04236720	0
04236722	0
04236724	0
04236727	0
0423-6728	0
04236731	0
04236734	0
042367349	0
04236737	0
04236738	0
0423-6740	0
04236741	0
04236742	0
04236745	0
04236746	0
0423-6747	0
04236749	0
04236751	0
04236755	0
04236762	0
04236764	0
04236766	0
0423-6767	0
0423-6768	0
04236769	0
04236771	0
04236773	0
04236774	0
04236775	0
04236776	0
04236778	0
04236779	0
04236780	0
04236781	0
04236783	0
04236784	0
04236785	0
04236786	0
04236787	0
0423-6788	0
04236791	0
04236792	0
04236793	0
04236794	0
04236795	0
0423-6796	0
0423-6800	0
04236801	0
04236802	0
04236804	0
0423-6804	0
04236805	0
04236807	0
04236810	0
04236814	0
04236815	0
04236817	0
0423-6822	0
04236823	0
04236825	0
04236827	0
04236828	0
04236834	0
04236837	0
0423-6838	0
04236839	0
0423-6841	0
04236843	0
04236846	0
0423-6847	0
04236848	0
04236849	0
0423692X	0
04236942	0
04237000	2
042370006	0
042370015	0
04237005	0
04237011	0
04237013	0
04237015	0
04237018	0
04237025	0
04237035	0
04237041	0
04237042	0
04237043	0
042370437	0
04237051	0
042370510	0
04237052	0
042370556	0
04237059	0
04237061	0
04237064	0
04237075	0
04237078	0
042370868	2
042370905	72
04237104	0
042371078	6
04237112	0
0423-7122	0
04237125	0
042371270	0
04237140	0
04237144	0
04237151	0
04237160	0
0423-7164	0
042371757	0
042371784	156
04237179	0
04237180	0
04237182	0
04237183	0
04237186	0
04237187	0
042371885	0
04237194	0
04237196	0
042371968	0
042371986	0
0423-7206	0
04237211	0
04237212	0
042372141	0
042372224	0
04237224	0
04237226	0
04237239	0
04237242	0
04237243	0
04237244	0
04237252	0
04237253	0
042372536	0
04237255	0
04237258	0
04237261	0
04237264	0
04237266	0
04237268	0
04237272	0
04237273	0
04237274	0
04237278	0
04237281	0
04237282	0
04237283	0
0423-7285	0
0423730A	0
04237317	0
04237321	0
04237323	0
04237400	0
04237402	0
04237408	0
04237409	0
04237413	0
04237414	0
04237415	0
04237420	0
04237424	0
04237426	0
04237428	0
04237430	0
04237431	0
0423-7436	0
04237438	0
04237439	0
04237440	0
04237443	0
0423-7444	0
04237445	0
04237446	0
04237447	0
04237449	0
04237452	0
04237453	0
04237454	0
04237455	0
04237456	0
04237457	0
04237458	0
04237459	0
04237460	0
04237461	0
04237462	0
04237464	0
04237465	0
04237466	0
04237467	0
04237468	0
04237469	0
04237470	0
04237471	0
04237472	0
04237473	0
04237474	0
04237475	0
04237477	0
04237478	0
04237479	0
04237480	0
04237481	0
04237482	0
04237483	0
04237484	0
04237485	0
04237487	0
04237488	0
04237489	0
04237490	0
04237491	0
0423-7492	0
0423-7493	0
04237495	0
0423-7496	0
04237497	0
04237498	0
0423-7499	0
04237501	0
04237503	0
04237504	0
04237505	0
04237507	0
04237508	2
04237509	0
04237512	0
04237515	0
04237516	0
04237517	0
0423-7517	0
04237518	0
04237519	0
04237520	0
04237521	2
04237522	0
04237524	0
0423-7525	0
04237526	0
04237528	0
04237529	0
04237531	0
04237533	0
04237534	0
04237535	0
04237536	0
04237537	0
04237538	0
04237539	0
04237540	0
04237541	0
04237542	0
04237543	0
04237544	0
0423-7545	2
04237546	0
04237547	0
04237548	0
04237549	0
04237551	0
04237553	0
0423-7554	0
04237555	0
04237556	0
04237562	0
0423-7563	0
04237565	0
04237566	0
04237567	0
04237568	0
04237570	0
0423-7573	0
04237574	0
04237578	0
04237579	0
0423758	0
04237580	2
04237581	0
04237582	0
0423-7584	0
0423-7585	0
04237586	0
04237587	0
0423-7588	0
04237589	0
04237590	0
0423-7591	0
04237592	0
04237593	0
0423-7594	0
04237595	0
04237596	0
04237599	0
04237600	0
0423-7602	0
0423-7603	0
04237604	0
04237607	0
0423 7608	0
0423-7610	0
04237611	0
04237613	0
04237614	0
0423-7616	0
04237617	0
04237619	0
0423-7620	0
0423-7621	0
04237623	0
04237625	0
04237627	0
0423-7629	0
0423-7630	0
04237631	0
04237633	0
0423-7635	0
04237636	0
0423-7637	0
04237639	0
04237640	0
04237641	0
04237642	0
04237644	0
04237649	0
04237650	0
0423-7651	0
04237652	0
04237653	0
04237654	0
04237655	0
04237656	0
04237660	0
04237663	0
042376665	0
0423-7668	0
04237700	0
04237701279A	0
04237709	0
0423775	0
04237860	0
04237890	0
042-3797	0
04237P	0
04237S	0
04238014	0
04238024	0
042380281	0
042380290	0
042380364	0
042380410	0
04238047	0
042380474	2
042380492	0
042380520	0
042380603	0
042380768	0
042380805	0
042380820	0
042380828	0
042380835	0
042380841	0
042380887	0
042380896	0
042380933	0
042380942	0
042380988	0
0423819X	0
04238270	0
04238421001	0
04238491	0
04238506	0
04238511	0
04238518902	0
04238534201	0
04238544	0
0423-8544	0
04238545	0
04238547	0
0423855Z	0
04238567	0
04238574	0
04238578	0
0423-8578	0
04238579	0
0423-8579	0
04238580	0
0423-8580	0
04238581	0
04238583	0
04238584	12
04238586	0
04238587	0
0423859	6
04238593	0
04238595	0
04238830	0
04238870	0
04238M	0
04238P	0
042390	0
042390000	0
0423904	0
04239060	0
04239061	0
0423913	2
0423914	0
04239210	0
04239220	0
0423924	0
0423926	0
04239350	0
04239381	0
04239400	0
04239411	0
0423951	0
042395920	0
0423959Y	0
04239640	0
0423964 GI	0
042397	0
04239740	0
04239770	0
042399	0
04239    P	0
0423C0001049	0
0423C0001055	0
0423C0001057	0
0423C0001059	0
0423D1009655	0
0423D94100	0
0423E491	0
0423E641	0
0423F83NW081	0
0423J091	0
0423K251	0
0423L0008297	0
0423N501	0
0423S030	0
0423S036	0
0423S046	0
0423S047	0
0423S059	0
0423S099	0
0423S104	0
0423S105	0
0423 S117	0
0423S119	0
0423S132	0
0423-S135	0
0423S141	0
0423S193	0
0423S223	0
0423S273	0
0423T047	0
0423 T117	0
0423T119	0
0423-T135	0
0423T141	0
0423T204	0
0423U015	0
0423U055	0
0423Z300	0
0423-Z310	0
0423Z326	0
04240000004	0
04240000023	0
04240000038	0
04240000051	0
04240000097	0
04240000161	0
04240000208	0
04240000257	0
04240001	0
04240007956	0
04240010	0
04240029	2
04240030	0
04240036	0
0424-0044	0
04240047	0
0424005	0
04240052	0
04240053	0
04240056	0
04240059QGS	0
04240064A	0
0424-0071	0
04240094	2
04240096	0
04240106	30
04240110	0
042401180	0
0424015	0
04240166	0
04240171	0
04240211	0
042402208	0
0424028	0
04240290	0
0424030	0
0424038	0
0424041071AL	0
0424042	0
0424049	0
0424051	0
0424052	0
0424055	0
04240620	0
04240690	0
042406H1	0
04240707	0
04240708	0
04240709	0
042407649	0
04240839	0
04240860	0
0424088	2
04240922	0
0424095	0
04240L	0
04241019A	0
04241020	0
042410292	0
042410393	0
04241058A	0
04241074	0
0424113	0
04241136A	0
04241149	0
04241201A	0
04241201B	0
04241225201/800522140	0
0424125	0
042413	0
04241301	0
04241305	0
04241308	0
04241309	2
04241314	0
04241316	0
04241317	0
04241319	0
04241323	0
04241323902	0
04241325	0
04241326	0
04241327	0
04241328	0
04241330	0
04241333	0
04241334	0
0424134	0
04241340	0
04241341	0
04241346	0
04241350	0
04241352	0
04241353	0
04241354	1
04241356	0
0424136	0
0424-1360	0
04241364	0
04241368	0
04241370	0
0424-1372	0
04241373	0
04241375	0
04241376	0
04241380	1
04241381	0
0424140	0
04241407C	0
042414166B	0
04241424412	0
0424143	0
0424147	0
04241470	0
04241500	0
0424-1502	0
04241503	0
04241504	0
04241506	0
04241507	0
04241509	0
04241510	0
04241512	0
042415150B	0
04241517	0
04241520	0
04241522	0
04241523	0
04241524	0
04241528	0
04241532	0
0424-1532	0
04241542	0
04241545	0
04241546	0
042415462	0
04241547	2
0424-1548	0
04241549	0
04241557	0
0424-1561	0
04241562	0
0424-1566	0
04241570	2
04241571	0
0424-1572	0
04241573	0
04241577	0
04241578	0
0424158	0
04241580	0
0424163	0
0424165	0
0424168	0
0424173	0
0424176	0
0424179	0
04241802	2
04241803	0
04241805	0
04241807	0
0424181	2
04241810	0
04241811	0
04241820	0
04241825	0
04241828	0
04241832	0
0424184	0
042418539	0
0424189	72
04241L	0
04241N	2
0424206	0
0424209	0
04242170	0
0424226	0
04242280	0
04242305	0
04242309	0
04242310	0
04242313	0
04242318	0
04242320	0
04242331800	0
04242370	0
042424	0
04242407800	0
04242415301	0
04242419701	0
04242420403	0
0424243	0
04242500	0
0424269A	20
0424270	0
0424274A	0
0424278	0
0424278A	0
042427966	0
042428	0
04242810	0
042428149	0
0424282	0
042428314	0
042428433A	0
042428442	0
042428460	0
042428552	0
042428566	0
042428604	0
042428626	0
042428684C, GRP #23482	0
042428701	0
042428794	0
042428802	0
042428893	0
042428905	0
04242900	2
04242901	2
04242902	2
04242903	2
04242904	12
0424293	0
0424296	0
042429689	0
042429735	0
0424298A	0
042429959	0
04243042	0
04243042A	0
04243042B	0
04243053	0
04243063	0
04243067	0
04243127	0
04243129	0
0424313	0
04243131	0
04243136	0
0424314	0
04243165	0
04243168	0
04243176	0
0424318	0
042431909J	0
042431981E	6
0424320	0
0424321	0
042432247	0
042432485B	6
042432669B	0
042432788	0
04243283000	2
04243300	2
04243302	0
04243302A	0
042433044A	0
042433053C	6
042433080-A	0
0424331	0
042433155	0
042433183	0
042433310	0
042433365	0
042433653	6
042433659	0
042433676	0
042433930000	0
04243405B	0
04243406	0
04243407	0
0424341002	0
04243416	0
04243417001	0
04243418	0
04243419	0
04243421	0
04243422	0
04243423	0
04243426	0
04243428	0
042434282000	0
04243429	0
0424343	0
04243430	0
04243431	0
04243436	0
04243437	0
04243439	0
042434669000	0
0424348	0
04243513	0
04243514	0
04243515	0
04243518	0
04243521	0
04243523	0
04243524	0
04243526	0
04243528	0
04243529	0
04243529900	0
04243530	0
04243531	0
04243532	0
04243533	0
04243534	0
04243535	0
0424361	0
042436162	0
04243690	0
042437566000	0
0424379	0
04243800	0
04243827	0
04243828	0
04243940	0
04243960	2
04243978	0
04243979	0
04243986	0
04243987	0
04243988	0
0424399	0
0424-3990	0
04243993	0
04243994	0
04243995	0
04243997B	0
04243E	0
04243N	0
04244003	0
04244004	0
04244005	0
04244006	0
04244009	0
0424403	0
04244030	0
04244040	0
042440664000	0
0424413	0
042441466000	0
042441480000	0
04244149	0
04244158	0
04244159	0
0424420	0
04244215	0
042442155	0
04244216	0
04244221	0
04244235B	0
04244252A	0
04244281	0
0424429	0
04244302901	0
04244306	0
04244317	0
04244323	0
0424433	0
04244332A	0
04244333A	0
04244340	0
04244355A	0
04244358	0
04244366	0
04244373A	0
04244375	0
04244378	0
04244409	0
0424442	0
04244420A	0
04244422A	0
04244431	0
04244436A	0
04244445	0
04244448A	0
04244451	0
0424446	0
04244470A	0
0424448	0
04244480C	0
04244483A	0
04244491A	0
042445	0
04244500	0
04244503	0
04244505	2
04244507	0
04244508	0
04244510	2
04244511	0
04244512B	0
04244515	0
0424-4516	0
04244517	0
04244517205	0
04244517A	0
04244519	0
04244534A	0
04244539	0
04244554	0
04244555A	0
04244565B	0
04244566NC	0
04244570	0
04244572B	0
042445964	0
0424460	0
04244602B	0
04244605	0
04244607	0
0424461	0
0424-4610	0
042446189B	0
042446208	0
042446226	0
042446244	0
042446259	0
042446309	0
042446336	0
042446381	0
0424464	0
042446428	2
042446538	0
042446556	0
042446592B	0
042446620	0
042446675	0
0424467	0
0424468	0
042446996A	0
0424470	0
042447087A	0
042447160	0
042447160A	0
042447188	0
042447308	0
042447317	0
042447371A	0
042447436	0
042447463A	0
042447555A	0
042447665	0
042447922A	0
042448040C	0
042448215A	0
042448335	0
042448426	0
042448509	0
042448682	0
0424487	2
042448710A	0
042448774	0
0424488	0
042448857	0
042448967A	0
042448994	0
042449021A	0
042449085A	0
042449131	0
042449140B	0
042449177	0
042449269	0
042449278	0
042449315B	0
042449351	0
042449498	56
042449618	0
042449663	0
042449755A	0
042449810A	0
04244991	0
04245003	0
042450049	0
04245018	0
042450232B	0
04245024	0
04245028	0
0424503	0
042450388	0
04245039	0
0424504	0
04245045	0
042450489B	0
042450517	0
042450544	0
04245055	0
042450609A	0
042450627A	0
04245063	0
04245067	0
0424507	0
042450700	0
04245071	0
042450728	0
04245080	0
0424-5090	0
04245097	0
042451	0
04245102	0
042451084B	0
04245119	0
04245120	0
042451222	0
04245125	0
042451286	0
042451314	0
042451350	0
04245152	0
042451534A	0
0424-5153A	0
042451561B	0
04245159	0
042451608B	0
042451617B	0
04245162	0
042451736	0
042451763	0
0424518	0
04245182A	0
04245183A	0
04245189	0
042452	0
04245200	0
042452001	0
04245203A	0
04245213	0
042452139B	0
04245215	0
04245223B	0
042452249	0
042452249A	0
04245224B	0
0424-5225	0
04245227	2
042452313	0
04245232	0
042452340	0
04245235	0
042452359	0
04245236	0
042452395B	0
0424-5240	0
04245241	0
04245242	0
04245244A	0
042452450	0
04245247	0
04245251	0
042452524	0
04245253	0
04245255A	0
04245257	0
04245259	0
04245260	0
04245260A	0
04245261	0
04245263	0
04245264	0
04245266	0
0424-5267	0
04245269	0
04245270	0
042452708A	0
04245271	0
04245272	0
0424-5275	0
042452753A	0
0424-5276	0
04245277	0
04245280	0
04245282	0
0424-5283	0
042452845A	0
04245286	0
0424-5289	0
042452946B	0
04245295B	0
042452964	0
0424530	0
0424-5301	0
042453037	0
0424-5304	0
042453064A	0
04245307	0
042453082A	0
04245309	0
04245310A	0
04245311	0
04245312	0
042453156	0
04245316	0
04245320	2
04245322	0
042453239	0
04245325	0
04245328	0
042453284A	0
04245329	0
042453376	0
04245338	0
04245339	0
042453394A	0
0424534	0
042453404	0
04245341	0
042453413C	0
04245344	0
04245345	0
04245347	0
04245349	0
04245350	0
04245351	0
04245352	0
04245353	0
04245355B	0
04245356	0
04245358	0
0424536	0
04245360	0
042453606	0
042453607	0
04245361	0
04245362	0
04245363	0
04245364	0
04245365B	0
04245368	0
04245369	0
04245370	0
04245371	0
04245372	0
04245373	0
04245374	0
042453743B	0
04245375	0
042453752	0
04245377	0
04245378	0
04245379	0
04245383	0
04245384	0
04245388	0
04245389	0
042453909	0
04245390A	0
042453912A	0
04245392	2
042453920	0
0424-5393	0
042453931	0
042453933	0
042453937B	0
042453954	0
0424-5395A	0
042453965	0
042453968A	0
04245396A	0
04245-3972	0
042453977	0
04245397A	0
04245398	0
042453986	0
042453989	0
04245399	0
042453991A	0
042454	0
042454008	0
04245401	0
042454018	0
04245402	0
042454023	0
04245402A	0
042454030	0
042454031	0
042454043B	0
04245405	0
042454069	0
04245407	0
042454073	0
04245409	0
042454100	0
042454105	0
04245410B	0
04245411	0
04245412	0
042454129A	0
04245413	0
042454144	0
042454148	0
042454152	0
042454154A	0
042454155	0
042454156	0
04245416	0
042454165	0
042454178	0
042454180	0
042454185	0
042454190	0
042454205	0
042454208A	0
0424-5421	0
042454215	0
04245422	0
042454221	0
04245423	0
042454232	0
042454234	0
04245424	0
042454242	0
042454244	0
04245425	0
042454258	0
04245426	0
04245427	0
04245429	0
042454292	0
04245430A	0
04245431302	0
04245433	0
04245434	0
04245436	0
04245437	0
04245438	0
04245439	0
042454393A	0
04245440	0
04245445	0
04245446	0
0424-5447	0
04245448	0
042454494A	0
0424-5450	0
04245452	2
04245457	0
04245459	0
04245460	0
042454605A	0
04245461	0
04245463	0
04245464	0
04245465	0
042454669B	0
042454706	0
04245471	0
042454715	0
04245474	0
0424-5475	0
042454760	0
042454779	0
04245478A	0
04245479A	0
042454816	0
0424-5482	0
04245483	0
04245483B	0
04245484	0
04245485	0
04245486	0
04245489	0
0424549	0
04245490A	0
04245491	0
04245493	0
04245494	0
0424-5495C	0
042454962A	0
04245497	0
042454999	0
0424549A	0
04245501	0
0424-5505	0
04245506	0
0424-5507	0
04245508	0
04245509	0
04245510	1
04245511	2
042455118	0
04245513	0
0424-5514	0
042455145	0
0424-5516	0
0424-5517	0
042455172	0
04245518	0
042455181A	0
04245520	0
04245521	0
04245524	0
042455246	0
0424-5528	0
04245529	0
0424-5530	0
04245532	0
04245533203	0
04245534	0
04245535	0
04245536A	0
04245537	0
04245541	0
04245542	0
04245543	0
04245544	0
04245545	0
04245546	0
042455466	0
042455475	0
04245547A	0
04245548	0
042455484	0
0424555	0
042455503	0
04245552	0
042455521	0
0424-5553	0
042455549	0
0424-5557	0
042455576	0
04245559	0
0424555A	0
04245560	0
04245561	0
04245562	0
04245563	0
04245566	0
04245569	0
0424-5570	0
04245572	0
042455723	0
04245573	0
04245574	0
04245576	0
04245578	0
04245579B	0
04245580	0
04245582	0
04245583A	0
042455842	0
04245585	0
042455851	0
04245587	0
04245588	0
04245589	0
042455897-A	0
0424-5590	2
042455916	0
04245592	0
04245596	0
04245597	0
042456016	0
04245602405	0
04245604	2
04245606	0
042456070	0
042456108	0
04245612	0
042456144  /  244340A	0
04245621501	0
042456227	0
042456328	0
042456382	0
042456456A	0
042456502A	0
042456520	0
042456548	0
042456685	0
042456730	0
042456795	0
042456832	0
042456869	0
042457024	0
042457033	0
042457097	0
042457143A	0
042457152A	0
042457170	0
0424572	30
042457244A	0
042457280	0
0424573364	0
042457372	0
042457400	0
042457639A	0
042457813	0
042457831	0
042457877	0
042457923	0
042457932	0
042458023	0
042458106	0
042458115A	0
04245820	0
042458582	0
042458647	0
042458656	0
042458711	0
042458858	0
042459	2
0424595301	0
04245M	0
04246015	0
0424605	0
04246050	0
0424609	0
042461104	0
042461104A	0
04246171	0
04246178C	0
04246270B	0
04246296	0
04246297	0
04246298	0
04246298A	0
042463	2
04246306D	0
04246351	0
04246355A	0
04246360	0
04246395B	0
04246412	0
04246449C	0
04246451A	0
04246458	0
04246466A	0
042464686	0
0424648	0
04246486	0
04246503	0
04246504	0
04246510	0
04246533	0
04246534	0
04246537	0
04246546	0
04246549	0
04246550	0
0424-6551	0
0424-6553	0
04246564	0
04246567	0
04246575	0
04246576	0
04246582	0
04246585	0
04246587	0
0424-6594	0
04246597	0
0424-6598	0
0424-6599	0
04246601	2
04246606	0
04246607H	0
04246610E	0
04246615I	0
042466640E	0
042466897	0
0424669	0
042466916	0
042467	0
042467043A	0
042467043B	0
042467061	0
042467089A	0
0424672	2
042467254	0
042467263	0
042467511	0
042467621C	0
042467814	0
042467814A	0
042467869F	0
042467887	0
042467979	0
042468	0
042468024	0
042468079C	0
042468088	0
042468088A	0
0424683	0
042468390	0
042468390C	0
042468390E	0
042468413	0
042468482	0
042468510	0
042468583B	0
042468675B	0
042468684	0
04246885167	2
042468969	0
042468987	0
042469014	0
042469023	0
042469243	0
042469243B	0
042469243D	0
042469243J	0
042469243K	0
042469326	0
042469344	0
04246952	0
042469720A	0
042469959	0
042470	0
04247001	0
04247004	0
042470078	0
04247009	0
042470096	0
04247010	0
04247017	0
04247019	0
0424-7021	0
04247023	0
04247024	0
04247027	0
04247032	0
0424-7042	0
04247048	0
04247049	0
04247054	0
04247055	0
0424-7056	0
04247061	0
042470665A	0
042470665B	0
04247067	0
042470702	0
042470702B	0
04247071	0
04247076	0
04247077	0
04247078	0
04247080	0
04247083	0
04247089	2
0424-7090	0
042470959A	0
04247096	0
04247098	0
04247099	0
04247100AA	0
04247103	0
04247104	0
042471077	0
04247110	2
04247113	0
04247117	0
04247118	0
04247120	0
042471242B	0
04247126	0
042471279	0
042471279A	0
04247130	0
042471316	0
042471316A	0
04247133	0
0424-7137	0
04247144	0
042471444	0
04247151	0
0424-7156	0
042471646	0
04247167	0
042471713C	0
04247172	2
04247174	0
042471762	0
04247177	0
04247180	0
042471802	0
042471859	0
042471949	0
04247195	0
04247196	6
04247197	0
04247200	0
04247202	0
042472076	0
04247209	0
0424-7212	0
04247213	0
04247215	0
04247216	0
04247217	0
04247219	0
0424722	0
04247221	0
04247223	0
042472241C	0
04247229	0
04247230	0
042472306	0
042472342	0
042472351F	0
04247236	0
04247237	0
042472379	0
042472443	0
042472508	0
04247252	0
04247256	0
04247257	0
04247260	0
04247263	0
04247264	0
04247266	0
04247268	0
042472681	0
0424-7269	0
04247273	0
04247274	0
04247277	0
04247279	0
04247282	0
042472838	0
04247284	0
04247285	0
04247286	0
0424-7288	0
04247290	0
042472957A	0
04247296	0
04247298	0
04247370	0
04247390	0
042474	0
0424740	0
0424744	0
04247470	0
042475000	0
04247530	0
04247560	0
0424757	0
04247570	0
0424766B	0
0424766C	0
0424766E	0
0424766F	0
0424766Q	0
0424766S	0
04247670	0
042477	0
04247710	0
04247710A	0
0424772	0
04247770	0
0424783	0
04247830	2
042479	0
0424790	0
04247900	0
0424792	0
0424796	2
04247L	0
04247M	0
04248000	0
04248002	0
04248004	0
04248005	0
0424-8007	0
04248009	0
0424-8011	0
04248018	0
04248025	0
04248033	0
04248035	0
04248037	0
04248038	0
04248040	0
04248045	0
04248046	0
04248047	0
04248048	0
04248049	2
04248051	0
0424-8052	0
0424-8056	0
04248058	2
0424-8060	0
04248061	0
04248063	0
04248064	0
04248065	0
0424807	0
04248070	0
04248073	0
04248077	0
04248078	0
04248080	0
04248081	0
04248082	0
04248085	0
04248086	0
04248087	0
04248088	0
04248089	0
04248093	0
04248094	0
04248097	0
0424814	0
0424820	0
04248210	0
042482330001	0
0424827	0
04248309401	0
04248320	2
04248324104	0
04248324601	0
042484	0
0424841	0
0424844	0
0424847	0
0424850	0
04248508101	0
04248514502	0
04248520	0
0424853	0
04248536303	0
0424871	0
0424872	0
0424879	0
04248800	0
0424893	0
04248P524G	0
0424900	0
0424915	0
0424917	0
042492078	0
042492738A	0
0424931	0
04249310	0
04249321002	0
04249460	2
04249506302	0
04249506303	0
04249527004	0
0424953	0
0424953A	0
0424953B	0
04249540	2
04249560	0
0424958	0
04249580	0
04249601004	0
04249601101	0
04249605401	0
04249611805	0
0424964	0
0424974	0
0424979	0
04249790	0
04249820	0
04249P	0
0424A221	0
0424A351	0
0424BCBNJ	0
0424BCBQZ	0
0424BCBSW	0
0424BCBTP	0
0424BCBWN	0
0424-COOO1054	0
0424D24BW391	0
0424E116	0
0424E150	0
0424-E1966	0
0424E483	0
0424S036	0
0424S044	0
0424S052	0
0424S093	0
0424T010	0
0424T036	0
0424T047	0
0424T052	0
0424T053	0
0424U166	0
